Prix,Ville,Marque,Modèle,Année-Modèle,Kilométrage,Carburant,Puissance fiscale,Boite à vitesses,Nombre de portes,Origine,Première main,État,Jantes aluminium,Airbags,Climatisation,Système de navigation/GPS,Toit ouvrant,Sièges cuir,Radar de recul,Caméra de recul,Vitres électriques,ABS,ESP,Régulateur de vitesse,Limiteur de vitesse,CD/MP3/Bluetooth,Ordinateur de bord,Verrouillage centralisé à distance
240000,Casablanca,Toyota,RAV 4,2017,174999.5,Diesel,8,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
90000,Salé,Volkswagen,GOLF 5,2007,224999.5,Diesel,8,Manuelle,5,Dédouanée,0,Bon,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
145000,Casablanca,Hyundai,ix 35,2015,104999.5,Diesel,7,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
145000,Dar Bouazza,Peugeot,308,2015,134999.5,Diesel,6,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
187000,Casablanca,Ford,BEDFORD,2017,92499.5,Diesel,10,Manuelle,3,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
98000,Casablanca,Dacia,Dokker,2018,7499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148000,Casablanca,Volkswagen,Touareg,2014,224999.5,Diesel,12,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
68000,Fès,Volkswagen,GOLF 4,2001,274999.5,Diesel,8,Manuelle,5,Dédouanée,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000,Casablanca,Renault,Megane 3,2015,134999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
370000,Kénitra,Audi,Q5,2015,164999.5,Diesel,8,Automatique,5,Dédouanée,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
62000,El Jadida,Renault,Kangoo,2009,184999.5,Diesel,7,Manuelle,5,WW au Maroc,0,Excellent,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
72000,Temara,Fiat,Doblo,2013,184999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93000,Casablanca,Hyundai,Tucson,2010,224999.5,Diesel,8,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
235000,Marrakech,Peugeot,3008,2018,87499.5,Diesel,8,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
80000,Meknès,Renault,Kangoo,2013,22499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75000,Settat,Dacia,Sandero,2017,62499.5,Essence,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
163000,Fès,Volkswagen,Touareg,2014,12499.5,Diesel,12,Automatique,5,Importée neuve,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
62000,Casablanca,Dacia,Sandero,2012,134999.5,Diesel,6,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
630000,Meknès,Mercedes-Benz,190,1992,224999.5,Diesel,8,Manuelle,5,Dédouanée,0,Très bon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108000,Fès,Dacia,Sandero,2017,57499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
225000,Marrakech,Volkswagen,Tiguan,2014,144999.5,Diesel,8,Automatique,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
77000,Casablanca,Dacia,Dokker Van,2015,144999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
210000,Casablanca,Audi,A3,2014,62499.5,Diesel,6,Automatique,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85000,Casablanca,Suzuki,Vitara,2007,194999.5,Diesel,7,Manuelle,5,WW au Maroc,1,Très bon,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
65000,Kénitra,Renault,Fluence,2010,174999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
80000,Salé,Hyundai,Santa Fe,2008,274999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62000,Youssoufia,Opel,Astra,2006,22499.5,Diesel,7,Manuelle,5,WW au Maroc,0,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83000,Benslimane,Fiat,Punto,2015,154999.5,Diesel,7,Manuelle,5,WW au Maroc,0,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89000,Khénifra,Fiat,Doblo,2015,22499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
92000,Casablanca,Hyundai,i 30,2011,154999.5,Diesel,6,Manuelle,3,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
67000,Tétouan,Peugeot,207,2007,224999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
69000,Meknès,Citroen,Berlingo,2009,104999.5,Diesel,7,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,Casablanca,Renault,Kangoo,2011,324999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Bon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115000,Casablanca,Peugeot,508,2014,134999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
62000,Tanger,Dacia,Logan,2009,124999.5,Diesel,6,Manuelle,5,Dédouanée,0,Excellent,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
93000,Ain Harrouda,Renault,Megane 3,2011,194999.5,Diesel,7,Manuelle,5,Dédouanée,1,Très bon,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
85000,Tanger,Peugeot,308,2010,194999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Bon,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
105000,Laâyoune,Renault,Fluence,2015,164999.5,Diesel,7,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
132000,Meknès,Nissan,Qashqai,2012,164999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
65000,El Jadida,Peugeot,407,2007,274999.5,Diesel,8,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
71000,El Jadida,Renault,Kangoo,2010,274999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
69000,Taroudant,Volkswagen,GOLF 4,2002,27499.5,Diesel,8,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
82000,Casablanca,Hyundai,Santa Fe,2009,184999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Excellent,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
200000,Tétouan,Toyota,Prado,2012,274999.5,Diesel,12,Manuelle,5,Dédouanée,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
160000,El Kelâa des Sraghna,Peugeot,Tepee,2019,47499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
160000,Meknès,Volkswagen,Caddy,2018,62499.5,Diesel,8,Manuelle,5,WW au Maroc,1,Très bon,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
150000,Rabat,Mercedes-Benz,Classe E,2010,224999.5,Diesel,12,Automatique,5,WW au Maroc,1,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89000,Casablanca,Ford,Focus,2011,164999.5,Diesel,7,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
103000,Meknès,Peugeot,Tepee,2018,97499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
93000,Casablanca,Hyundai,Accent,2015,154999.5,Diesel,6,Manuelle,5,Importée neuve,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
62000,Casablanca,Peugeot,206+,2010,57499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000,Fès,Peugeot,207,2007,194999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81000,Oued Zem,Volkswagen,Passat,2005,32499.5,Diesel,8,Manuelle,5,Importée neuve,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
75000,Azilal,Jeep,Compass,2007,274999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
125000,Mohammedia,Volkswagen,GOLF 6,2010,224999.5,Diesel,8,Manuelle,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
190000,Rabat,Mercedes-Benz,Classe E,2011,184999.5,Diesel,9,Automatique,5,Importée neuve,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
75000,Fès,Dacia,Logan,2014,224999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157500,Agadir,Volkswagen,Caddy,2014,12499.5,Diesel,6,Automatique,5,Dédouanée,1,Excellent,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
63000,Khouribga,Chevrolet,Spark,2012,67499.5,Essence,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
150000,Ben Guerir,Volkswagen,GOLF 7,2016,82499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
190000,Marrakech,Volkswagen,PASSAT CC,2016,72499.5,Diesel,8,Automatique,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
68000,Agadir,Peugeot,407,2010,124999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,Berkane,Volkswagen,Touareg,2010,224999.5,Diesel,10,Automatique,5,Dédouanée,0,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97000,Agadir,Citroen,Berlingo,2012,224999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,Nador,Volkswagen,Tiguan,2009,12499.5,Diesel,10,Manuelle,5,Dédouanée,0,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63000,Salé,Mercedes-Benz,220,1996,424999.5,Diesel,9,Manuelle,5,Dédouanée,0,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,Boujdour,Hyundai,H-1,2009,374999.5,Diesel,10,Manuelle,5,WW au Maroc,0,Très bon,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90000,Boujdour,Hyundai,H-1,2009,424999.5,Diesel,10,Manuelle,5,WW au Maroc,0,Très bon,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90000,Boujdour,Hyundai,H-1,2009,424999.5,Diesel,10,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175000,Meknès,Ford,Kuga,2015,104999.5,Diesel,8,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
92000,Dakhla,Toyota,Yaris,2016,72499.5,Essence,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
68000,Casablanca,Renault,Symbol,2011,274999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67000,Tanger,Renault,Kangoo,2007,224999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94000,Casablanca,Dacia,Dokker,2017,104999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82000,Mohammedia,Peugeot,407,2008,274999.5,Diesel,8,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
77000,Fès,Hyundai,Tucson,2006,224999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
85000,Taza,Renault,19,2007,2499.5,Diesel,6,Manuelle,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,Souk El Arbaa,Ford,Fiesta,2017,82499.5,Diesel,7,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
62000,Béni Mellal,Dacia,Logan,2007,164999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
155000,Salé,Mercedes-Benz,Vito,2010,37499.5,Diesel,8,Manuelle,5,Dédouanée,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113000,Béni Mellal,Peugeot,Partner,2017,124999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
83000,Taza,Ford,Fiesta,2011,2499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
93000,Marrakech,Ford,Fiesta,2015,17499.5,Diesel,6,Manuelle,3,WW au Maroc,1,Excellent,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
168000,Temara,Nissan,Qashqai,2016,92499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
90000,Salé,Mercedes-Benz,Classe C,2002,324999.5,Diesel,9,Manuelle,5,Dédouanée,0,Bon,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
142000,Casablanca,Hyundai,i 30,2013,134999.5,Diesel,6,Automatique,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
67000,Berrechid,Renault,Kangoo,2007,22499.5,Diesel,7,Manuelle,5,WW au Maroc,0,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122000,Agadir,Renault,Kangoo,2014,174999.5,Diesel,6,Manuelle,5,Importée neuve,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
185000,Casablanca,Mercedes-Benz,220,2011,154999.5,Diesel,9,Automatique,5,Importée neuve,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
225000,Nouaceur,Volkswagen,Touran,2016,134999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
82000,Nador,Citroen,C4 Picasso,2009,2499.5,Diesel,8,Automatique,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180000,Kénitra,Nissan,Qashqai,2015,82499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
102000,Fès,Dacia,Duster,2012,184999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
80000,Berkane,Peugeot,308,2011,104999.5,Essence,8,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
92000,Khénifra,Renault,Clio,2018,82499.5,Diesel,6,Manuelle,5,Dédouanée,0,Excellent,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
68000,Casablanca,Renault,Clio,2013,62499.5,Essence,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65000,Casablanca,Peugeot,2008,2008,42499.5,Diesel,7,Manuelle,5,WW au Maroc,0,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78000,Mohammedia,Renault,Kangoo,2011,174999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88000,Agadir,Dacia,Dokker,2015,164999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
65000,Casablanca,Peugeot,2008,2009,424999.5,Diesel,7,Manuelle,5,WW au Maroc,0,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118000,Marrakech,Dacia,Duster,2017,104999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,Casablanca,Land Rover,Range Rover,2014,57499.5,Diesel,12,Automatique,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
95000,Khouribga,Volkswagen,GOLF 5,2007,194999.5,Diesel,8,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
97000,Kénitra,Peugeot,Tepee,2013,274999.5,Diesel,7,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
100000,Agadir,Chevrolet,Cruze,2014,104999.5,Diesel,8,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
130000,Casablanca,Hyundai,ix 35,2012,224999.5,Diesel,8,Automatique,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
240000,Casablanca,Land Rover,Discovery Sport,2015,72499.5,Diesel,9,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
86000,Casablanca,Peugeot,308,2011,184999.5,Diesel,6,Manuelle,5,WW au Maroc,1,Très bon,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,Casablanca,Toyota,Corolla,2008,194999.5,Diesel,8,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78000,Khouribga,Fiat,Panda,2018,82499.5,Essence,7,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
190000,Casablanca,Ford,Fusion,2017,57499.5,Diesel,8,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
190000,Kénitra,Volkswagen,PASSAT CC,2017,134999.5,Diesel,8,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
69000,Temara,Renault,Kangoo,2010,27499.5,Diesel,7,Manuelle,5,WW au Maroc,0,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83000,El Jadida,Ford,Fiesta,2009,184999.5,Diesel,7,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
77500,Casablanca,Hyundai,Tucson,2009,184999.5,Diesel,8,Automatique,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000,Oujda,Mercedes-Benz,Classe C,1996,374999.5,Diesel,5,Manuelle,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,Fès,Volkswagen,GOLF 5,2008,12499.5,Diesel,8,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
72000,Tanger,Renault,Clio,2007,114999.5,Essence,7,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
80000,Meknès,Dacia,Logan,2015,154999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,Fès,Peugeot,508,2012,114999.5,Diesel,8,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
70000,Errachidia,Peugeot,206+,2013,92499.5,Essence,6,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65000,Ourika,Hyundai,Tucson,2010,7499.5,Essence,11,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
65000,Khouribga,Renault,Megane,2004,224999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89000,Sidi Slimane,Dacia,Logan,2016,12499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
120000,Casablanca,Volkswagen,Passat,2008,164999.5,Diesel,8,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
190000,Casablanca,Volkswagen,PASSAT CC,2017,104999.5,Diesel,8,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
60000,Temara,mini,cooper,2003,124999.5,Essence,9,Automatique,3,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
76000,El Jadida,Volkswagen,GOLF 4,2000,164999.5,Diesel,8,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
96000,Agadir,Dacia,Dokker,2016,97499.5,Diesel,6,Manuelle,3,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
96000,Agadir,Dacia,Dokker,2016,97499.5,Diesel,6,Manuelle,3,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
67000,Casablanca,Renault,Scenic,2005,114999.5,Diesel,5,Manuelle,5,WW au Maroc,0,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000,Meknès,Peugeot,Tepee,2016,124999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
95000,Driouch,Toyota,RAV 4,2005,224999.5,Diesel,9,Manuelle,5,Dédouanée,0,Bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
160300,Marrakech,Nissan,240SX,2015,7499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
125000,Salé,BMW,X3,2005,274999.5,Diesel,8,Manuelle,5,Dédouanée,0,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,Fès,Mercedes-Benz,270,2003,22499.5,Diesel,11,Manuelle,5,Dédouanée,1,Excellent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160300,Marrakech,Nissan,280,2015,7499.5,Diesel,6,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
200000,Tanger,Volkswagen,Caddy,2018,67499.5,Diesel,10,Manuelle,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
180000,Tanger,Volkswagen,Tiguan,2014,164999.5,Diesel,8,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
63000,Tanger,Citroen,C3,2012,164999.5,Essence,6,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63500,Casablanca,Ford,Mondeo,2013,144999.5,Essence,11,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
67000,Fès,Mercedes-Benz,190,1992,2499.5,Diesel,8,Manuelle,5,Dédouanée,1,Bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62000,Casablanca,Peugeot,206,2006,224999.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187000,Agadir,Volkswagen,PASSAT CC,2018,97499.5,Diesel,8,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
80000,Kénitra,Toyota,Corolla,2009,224999.5,Diesel,5,Manuelle,5,WW au Maroc,1,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
63000,Oujda,Peugeot,Partner,2006,32499.5,Diesel,6,Manuelle,5,Importée neuve,0,Très bon,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
128000,Casablanca,Peugeot,208,2019,47499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650000,El Kelâa des Sraghna,Volkswagen,GOLF 4,1998,374999.5,Diesel,8,Manuelle,5,Dédouanée,0,Très bon,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
150000,Salé,Mercedes-Benz,220,2008,274999.5,Diesel,8,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
90000,Meknès,Dacia,Dokker,2013,274999.5,Diesel,7,Manuelle,5,WW au Maroc,1,Bon,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,Casablanca,Hyundai,ix 35,2015,144999.5,Diesel,7,Manuelle,5,WW au Maroc,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
110000,Tiznit,Peugeot,308,2012,124999.5,Essence,9,Manuelle,3,Importée neuve,0,Très bon,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
225000,Casablanca,Volkswagen,PASSAT CC,2017,92499.5,Diesel,8,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
180000,Rabat,Renault,Clio,2021,2499.5,Diesel,6,Manuelle,5,WW au Maroc,0,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
350000,Casablanca,Mercedes-Benz,Classe E,2018,104999.5,Diesel,9,Automatique,5,WW au Maroc,1,Excellent,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
